manufacturer,company_location,year_reviewed,bean_origin,bar_name,cocoa_percent,num_ingredients,review,rating,rating_category,B,S,S*,C,V,L,Sa,Cluster
Shane Chocolate Works,U.S.A.,2019,Guatemala,Guatemala,70.0,3.0,"spicy, rich cocoa, sweet",3.0,Recommended,1,1,1,1,0,0,0,2
Shane Chocolate Works,U.S.A.,2019,Colombia,Colombia,70.0,3.0,"black pepper, astringent",3.0,Recommended,1,1,1,1,0,0,0,2
Shane Chocolate Works,U.S.A.,2019,Belize,Belize,70.0,3.0,full cocoa flavor,3.5,Highly Recommended,1,1,1,1,0,0,0,2
Shark Mountain,U.S.A.,2014,Ecuador,Ecuador,75.0,2.0,"coffee, nutty",3.0,Recommended,1,1,1,0,0,0,0,0
Shark Mountain,U.S.A.,2014,Belize,"Belize, 2013",72.0,2.0,"fruity, blueberry",3.25,Recommended,1,1,1,0,0,0,0,0
Shark Mountain,U.S.A.,2015,Venezuela,Cuyagua,77.0,2.0,"smoked ham, tangy, berry",2.75,Disappointing,1,1,1,0,0,0,0,0
Shark Mountain,U.S.A.,2015,Jamaica,Jamaica,72.0,2.0,"sticky, dried fruit, smoke",3.25,Recommended,1,1,1,0,0,0,0,0
Shark Mountain,U.S.A.,2015,Papua New Guinea,Papua New Guinea,73.0,2.0,"chewy, smoke, fruit, cocoa",3.5,Highly Recommended,1,1,1,0,0,0,0,0
Shark Mountain,U.S.A.,2015,Dominican Republic,ROIG,74.0,2.0,"grapes, tangy, cocoa",3.5,Highly Recommended,1,1,1,0,0,0,0,0
Shark's,U.S.A.,2011,U.S.A.,"Hawai'i Island, Hilo",73.0,4.0,"sticky, earthy, medicinal",2.0,Disappointing,1,1,1,1,1,0,0,1
Shark's,U.S.A.,2011,U.S.A.,"Hawai'i Island, Hilo, w/ added cocoa butter",73.0,4.0,"perfume, floral, chemical",2.5,Disappointing,1,1,1,1,1,0,0,1
Shattell,Peru,2011,Peru,Porcelana,75.0,3.0,"strong spice, perfume, roasty",3.5,Highly Recommended,1,1,1,1,0,0,0,2
Shattell,Peru,2016,Peru,Tingo Maria,70.0,3.0,"earthy, roasty, vegetal",3.25,Recommended,1,1,1,1,0,0,0,2
Sibu,Costa Rica,2015,Costa Rica,Oro,82.0,3.0,"gritty, fatty, coffee",3.25,Recommended,1,1,1,1,0,0,0,2
Sibu,Costa Rica,2015,Costa Rica,Oscuro,70.0,3.0,"gritty, bold, black pepper",3.5,Highly Recommended,1,1,1,1,0,0,0,2
Sibu Sura,U.S.A.,2012,Peru,Peru,70.0,3.0,"sandy, sweet, vanilla",2.5,Disappointing,1,1,1,1,0,0,0,2
Silvio Bessone,Italy,2011,Belize,Maya Belize,67.0,4.0,"fatty, cocoa, spicy",3.0,Recommended,1,1,1,1,0,0,1,1
Silvio Bessone,Italy,2011,Colombia,"Porcelana, Colombia, Amazonas",68.0,4.0,"fatty, salty, caramel",3.0,Recommended,1,1,1,1,0,0,1,1
Silvio Bessone,Italy,2011,Sao Tome,"Trintade, Sao Tome",65.0,4.0,"nutty, salty",3.25,Recommended,1,1,1,1,0,0,1,1
Silvio Bessone,Italy,2011,Brazil,"Bahia, Scavina",60.0,4.0,"fatty, sweet, salty",3.25,Recommended,1,1,1,1,0,0,1,1
Sirene,Canada,2014,Madagascar,"Somia Plantation, 2012",67.0,3.0,"tart, sweet edge",3.75,Highly Recommended,1,1,1,1,0,0,0,2
Sirene,Canada,2014,Madagascar,"Somia Plantation, 2012",73.0,3.0,"intense fruity, mild sour",3.75,Highly Recommended,1,1,1,1,0,0,0,2
Sirene,Canada,2014,Ecuador,"Camino Verde P., Balao, Guayas",73.0,3.0,"intense, rich, burnt, licorice",3.75,Highly Recommended,1,1,1,1,0,0,0,2
Sirene,Canada,2015,Madagascar,"Somia Plantation, 2012",100.0,1.0,"creamy, tart, bitter",3.0,Recommended,1,0,1,0,0,0,0,0
Sirene,Canada,2015,Ecuador,"Camino Verde P., Balao, Guayas, 2012",100.0,1.0,"floral, bourbon, bitter",3.0,Recommended,1,0,1,0,0,0,0,0
Sirene,Canada,2015,Guatemala,Lachua w/ cane sugar,73.0,2.0,"waxy, earthy, cocoa, roasty",3.0,Recommended,1,1,1,0,0,0,0,0
Sirene,Canada,2015,Guatemala,"Lachua w/ maple sugar, batch 5",73.0,2.0,"waxy, maple, flat",3.25,Recommended,1,1,1,0,0,0,0,0
Sirene,Canada,2015,Haiti,Pisa,73.0,2.0,"oily, medium roasted cocoa",3.25,Recommended,1,1,1,0,0,0,0,0
Sirene,Canada,2016,Bolivia,Wild Bolivia,73.0,2.0,"sticky, raisins, fudgey",3.5,Highly Recommended,1,1,1,0,0,0,0,0
Sirene,Canada,2016,Tanzania,Kokoa Kamili Coop,73.0,2.0,"basic cocoa, gateway",3.5,Highly Recommended,1,1,1,0,0,0,0,0
Sirene,Canada,2016,Ecuador,"Esmeraldas, Salazar Farm",73.0,2.0,"rich cocoa, spicy",3.75,Highly Recommended,1,1,1,0,0,0,0,0
Sirene,Canada,2017,Peru,Tingo Maria,73.0,2.0,"caramel, anise, dried fruit",3.75,Highly Recommended,1,1,1,0,0,0,0,0
Sirene,Canada,2021,Mexico,"Soconusco, Rayen Cacao Co-op",73.0,3.0,"bland, sour, lacks development",3.0,Recommended,1,1,1,1,0,0,0,2
Sirene,Canada,2021,India,"Anamalai, Pollachi City",73.0,3.0,"butterscotch, slight burnt note",3.25,Recommended,1,1,1,1,0,0,0,2
Sjolinds,U.S.A.,2015,Ghana,Ghana,70.0,4.0,"sweet, vanilla, cocoa, mold",2.75,Disappointing,1,1,1,1,1,0,0,1
Sjolinds,U.S.A.,2015,Nicaragua,"Nicaragua, lot N510",72.0,3.0,"mild, nutty, vanilla, cocoa",3.0,Recommended,1,1,1,1,0,0,0,2
"Smooth Chocolator, The",Australia,2015,Bolivia,Bolivia,72.0,3.0,"floral, intense, pungent",2.75,Disappointing,1,1,1,1,0,0,0,2
"Smooth Chocolator, The",Australia,2015,Peru,"Maranon, batch 2",67.0,3.0,"light brown, grits, floral",3.0,Recommended,1,1,1,1,0,0,0,2
"Smooth Chocolator, The",Australia,2015,Madagascar,Akesson's Estate,65.0,3.0,"few grits, sweet, orange",3.25,Recommended,1,1,1,1,0,0,0,2
"Smooth Chocolator, The",Australia,2015,Madagascar,Akesson's Estate,70.0,3.0,"few grits, bold, dark berry",3.5,Highly Recommended,1,1,1,1,0,0,0,2
"Smooth Chocolator, The",Australia,2015,Papua New Guinea,"Papua New Guinea, triple roast, batch 1",65.0,3.0,"smokey, tart, astringent",3.5,Highly Recommended,1,1,1,1,0,0,0,2
"Smooth Chocolator, The",Australia,2015,Tanzania,Kokoa Kamili,67.0,3.0,"bold cherry, rich cooa",3.75,Highly Recommended,1,1,1,1,0,0,0,2
"Smooth Chocolator, The",Australia,2015,Trinidad,San Juan Estate,70.0,3.0,"cigar, tobacco, grass, spice",3.75,Highly Recommended,1,1,1,1,0,0,0,2
"Smooth Chocolator, The",Australia,2015,Venezuela,"Chuao, batch 3",70.0,3.0,mild cacao and fruit notes,3.75,Highly Recommended,1,1,1,1,0,0,0,2
"Smooth Chocolator, The",Australia,2015,Ecuador,Camino Verde,72.0,3.0,"creamy, pistachio, floral",4.0,Outstanding,1,1,1,1,0,0,0,2
"Smooth Chocolator, The",Australia,2016,Vietnam,Tien Giang,70.0,3.0,"creamy, molasses, off note",3.0,Recommended,1,1,1,1,0,0,0,2
"Smooth Chocolator, The",Australia,2016,Guatemala,"Chimelb, Lanquin, Alta Verapaz, b-GUA001",70.0,3.0,"gummy, fatty, earthy",3.25,Recommended,1,1,1,1,0,0,0,2
"Smooth Chocolator, The",Australia,2016,Venezuela,"Guasare, La Sierra de Perija, batch gua001",70.0,3.0,"creamy, fruit, cocoa",3.75,Highly Recommended,1,1,1,1,0,0,0,2
"Smooth Chocolator, The",Australia,2016,Belize,"Maya Mtn, Moho R., Toledo D.",70.0,3.0,"apple, mild cherry",3.75,Highly Recommended,1,1,1,1,0,0,0,2
"Smooth Chocolator, The",Australia,2016,Australia,Australia,67.0,3.0,"delicate, smooth, dairy",3.75,Highly Recommended,1,1,1,1,0,0,0,2
"Smooth Chocolator, The",Australia,2016,Ecuador,"Porcelana, Sorotaima,Machiques,batch pcl001",70.0,3.0,"ligt color, creamy, peanut",4.0,Outstanding,1,1,1,1,0,0,0,2
"Smooth Chocolator, The",Australia,2017,Dominican Republic,"Oko Caribe, DOR005",70.0,3.0,"cherry, rich choco",3.5,Highly Recommended,1,1,1,1,0,0,0,2
"Smooth Chocolator, The",Australia,2017,Haiti,"Pisa, batch HA102",70.0,3.0,"complex, earthy, melon",3.5,Highly Recommended,1,1,1,1,0,0,0,2
Snake & Butterfly,U.S.A.,2010,Madagascar,Madagascar,68.0,3.0,"mild cocoa, fruity",3.0,Recommended,1,1,1,1,0,0,0,2
Snake & Butterfly,U.S.A.,2010,Ecuador,Ecuador,68.0,3.0,"fudgey then spicy, vanilla",3.25,Recommended,1,1,1,1,0,0,0,2
Snake & Butterfly,U.S.A.,2011,Ghana,Ghana,67.0,3.0,"perfume, strong chemical",1.5,Unpleasant,1,1,1,1,0,0,0,2
Soeka,Amsterdam,2018,Sulawesi,Sulawesi,66.0,3.0,"nuts, fruit, cocoa",3.25,Recommended,1,1,1,1,0,0,0,2
Soklet,India,2017,India,India,70.0,3.0,"grassy, hammy",2.75,Disappointing,1,1,1,1,0,0,0,2
Sol Cacao,U.S.A.,2015,Madagascar,Madagascar,72.0,2.0,"tangy, sour, intense",3.0,Recommended,1,1,1,0,0,0,0,0
Sol Cacao,U.S.A.,2016,Ecuador,"Ecuador, Batch 1",70.0,2.0,"intense, simple, floral, earthy",3.5,Highly Recommended,1,1,1,0,0,0,0,0
Solkiki,U.K.,2016,Dominican Republic,"Castillo, Hispaniola, unroasted",85.0,2.0,"sticky, hammy, bitter",2.75,Disappointing,1,1,1,0,0,0,0,0
Solkiki,U.K.,2016,Peru,"Maranon, Fortunato No. 4",68.0,2.0,"sticky, sandy, pungent",2.75,Disappointing,1,1,1,0,0,0,0,0
Solkiki,U.K.,2019,Philippines,"Kablon Farms, Red Pod, 2018 harvest",70.0,3.0,"intense, dirty,floral,medicinal",2.5,Disappointing,1,1,1,1,0,0,0,2
Solomons Gold,New Zealand,2016,Solomon Islands,Solomon Island,70.0,2.0,"sweet, roasty, spicy",3.25,Recommended,1,1,1,0,0,0,0,0
Solomons Gold,New Zealand,2016,Solomon Islands,Solomon Island w/ nibs,75.0,2.0,"spicy, roasted, fresh nibs",3.25,Recommended,1,1,1,0,0,0,0,0
Solstice,U.S.A.,2013,Madagascar,Sambirano,70.0,2.0,"dry, molasses, sour",3.0,Recommended,1,1,1,0,0,0,0,0
Solstice,U.S.A.,2013,Venezuela,Amazonas,70.0,2.0,"dairy, cheese, molasses",3.0,Recommended,1,1,1,0,0,0,0,0
Solstice,U.S.A.,2013,Bolivia,Bolivia,70.0,2.0,"intense, leathery, cocoa",3.25,Recommended,1,1,1,0,0,0,0,0
Solstice,U.S.A.,2013,Peru,San Martin,70.0,3.0,"molasses, grape, sour",3.25,Recommended,1,1,1,1,0,0,0,2
Solstice,U.S.A.,2013,Blend,Wasatch,70.0,3.0,"creamy, nutty, cocoa",3.5,Highly Recommended,1,1,1,1,0,0,0,2
Solstice,U.S.A.,2014,Uganda,Bundibugyo,70.0,3.0,"molasses, licorice, muted",3.0,Recommended,1,1,1,1,0,0,0,2
Solstice,U.S.A.,2017,Tanzania,Kilombero,70.0,3.0,"sticky, strong molasses",3.25,Recommended,1,1,1,1,0,0,0,2
Solstice,U.S.A.,2018,India,Anamalai,70.0,3.0,"molasses undertone, tangy",3.25,Recommended,1,1,1,1,0,0,0,2
Solstice,U.S.A.,2021,Vietnam,"Dak Nong, Lot 103120",70.0,3.0,"molasses, raisins, astringent",3.5,Highly Recommended,1,1,1,1,0,0,0,2
Soma,Canada,2009,Dominican Republic,Hispaniola,70.0,3.0,"sticky, few grits, mild fruit,sour",3.0,Recommended,1,1,1,1,0,0,0,2
Soma,Canada,2009,Dominican Republic,Conacado,70.0,3.0,"slow to develop, nutty",3.0,Recommended,1,1,1,1,0,0,0,2
Soma,Canada,2009,Ghana,Africa,70.0,3.0,"earthy, woody, vegetal",3.5,Highly Recommended,1,1,1,1,0,0,0,2
Soma,Canada,2009,Papua New Guinea,Papua New Guinea,70.0,3.0,"smokey, mushroom, woodsy",3.5,Highly Recommended,1,1,1,1,0,0,0,2
Soma,Canada,2009,Madagascar,Madagascar,70.0,3.0,"subtle red berry, complex",3.75,Highly Recommended,1,1,1,1,0,0,0,2
Soma,Canada,2009,Venezuela,Ocumare,70.0,3.0,black tea,3.75,Highly Recommended,1,1,1,1,0,0,0,2
Soma,Canada,2010,Blend,"Black Science Blend 1, DR, Ecuador, Peru",70.0,3.0,"complex, nut, dried fruit, earth",3.75,Highly Recommended,1,1,1,1,0,0,0,2
Soma,Canada,2011,Grenada,"Grenada, Black Science",70.0,3.0,"super temper,astringent, burn",2.75,Disappointing,1,1,1,1,0,0,0,2
Soma,Canada,2011,Bolivia,"Alto Beni, Wild Bolivian",70.0,3.0,"earthy, mild tannic, woody",3.5,Highly Recommended,1,1,1,1,0,0,0,2
Soma,Canada,2011,Venezuela,Chuao,70.0,3.0,"strawberry, green mint",3.5,Highly Recommended,1,1,1,1,0,0,0,2
Soma,Canada,2011,Dominican Republic,"Elvesia P., Black Science",70.0,3.0,"dried fruit, tart",3.75,Highly Recommended,1,1,1,1,0,0,0,2
Soma,Canada,2011,Blend,"Three Amigos(Chuao, Wild Bolivia, D.R.)",70.0,3.0,"strawberry, cocoa, nutty",4.0,Outstanding,1,1,1,1,0,0,0,2
Soma,Canada,2011,Peru,Peruvian,64.0,3.0,"complex,spice,caramel,cocoa",4.0,Outstanding,1,1,1,1,0,0,0,2
Soma,Canada,2012,Haiti,Noula Coop,70.0,3.0,"uneven, grassy, roasty",3.25,Recommended,1,1,1,1,0,0,0,2
Soma,Canada,2012,Guatemala,"Cahabon Region, batch Tri1",70.0,3.0,"sandy, earthy, tangy wine",3.5,Highly Recommended,1,1,1,1,0,0,0,2
Soma,Canada,2012,Blend,"Eastern Promises, Mad., Java, PNG, batch EP1",70.0,3.0,"smoke,tobacco,black pepper",3.5,Highly Recommended,1,1,1,1,0,0,0,2
Soma,Canada,2012,Papua New Guinea,Papua New Guinea,85.0,3.0,"mild smoke, fruit, mild burnt",3.5,Highly Recommended,1,1,1,1,0,0,0,2
Soma,Canada,2012,U.S.A.,O'ahu Island,70.0,3.0,"cranberries, cocoa",3.75,Highly Recommended,1,1,1,1,0,0,0,2
Soma,Canada,2012,Venezuela,"Carenero Superior, batch CS2",70.0,3.0,"intense, rich burnt caramel",3.75,Highly Recommended,1,1,1,1,0,0,0,2
Soma,Canada,2012,Blend,"Dual Origins, Sambirano, Elvesia, batch SD06",70.0,3.0,"creamy, raisin, lemon",4.0,Outstanding,1,1,1,1,0,0,0,2
Soma,Canada,2012,Blend,"Dancing in Your Head, 5 bean blend",70.0,3.0,"creamy, complex, peanut",4.0,Outstanding,1,1,1,1,0,0,0,2
Soma,Canada,2013,Peru,"Apurimac, El Quinacho Co-op",70.0,3.0,"creamy, medicinal, mild fruit",2.75,Disappointing,1,1,1,1,0,0,0,2
Soma,Canada,2013,Indonesia,Java,70.0,3.0,"creamy, smokey, some fruit",3.25,Recommended,1,1,1,1,0,0,0,2
Soma,Canada,2013,Blend,Chef's Blend,70.0,3.0,"grassy, dairy, mild fatty",3.25,Recommended,1,1,1,1,0,0,0,2
Soma,Canada,2013,Venezuela,"Orinoco, batch ORI 1",70.0,3.0,"creamy, nutty, roasty",3.25,Recommended,1,1,1,1,0,0,0,2
Soma,Canada,2013,Dominican Republic,"Rizek Cacao, batch DR 12",77.0,3.0,"smoke, burnt caramel, citrus",3.75,Highly Recommended,1,1,1,1,0,0,0,2
Soma,Canada,2013,Trinidad,Sangre Grande P.,70.0,3.0,"creamy, brownie mix, roasty",3.75,Highly Recommended,1,1,1,1,0,0,0,2
Soma,Canada,2013,Venezuela,Patanemo,70.0,3.0,"nutty, chocolate ice cream",3.75,Highly Recommended,1,1,1,1,0,0,0,2
Soma,Canada,2013,Blend,"Crazy 88, Guat., D.R., Peru, Mad., PNG",88.0,3.0,"pronounced berry,mild smoke",4.0,Outstanding,1,1,1,1,0,0,0,0
Soma,Canada,2013,Venezuela,"Maracaibo, El Vigia",70.0,3.0,"delicate, nutty, cocoa, dairy",4.0,Outstanding,1,1,1,1,0,0,0,2
Soma,Canada,2013,Blend,"Equator, Peru, Dom. Rep",67.0,3.0,"roasted nuts, burnt brownie",4.0,Outstanding,1,1,1,1,0,0,0,2
Soma,Canada,2013,Jamaica,"Bachelor's Hall E., St. Thomas Parish, batch bh1",70.0,3.0,"floral, berry, clove",4.0,Outstanding,1,1,1,1,0,0,0,2
Soma,Canada,2014,Nicaragua,La Dalia,70.0,3.0,"spicy, woodsy",3.25,Recommended,1,1,1,1,0,0,0,2
Soma,Canada,2014,Blend,"Little Big Man, Madagascar & Ecuador",70.0,3.0,"tart, mild sour",3.25,Recommended,1,1,1,1,0,0,0,2
Soma,Canada,2014,Nicaragua,"La Tronca, Matagalpa",70.0,3.0,"basic chocolate, accessible",3.5,Highly Recommended,1,1,1,1,0,0,0,2
Soma,Canada,2014,Ecuador,"Camino Verde P., Balao, Guayas",80.0,3.0,"robust, nutty, brownie",3.5,Highly Recommended,1,1,1,1,0,0,0,2
Soma,Canada,2014,Peru,Maranon Canyon,70.0,3.0,"creamy, sour orange",3.75,Highly Recommended,1,1,1,1,0,0,0,2
Soma,Canada,2014,Vanuatu,"Espiritu Santo, 'Smoke Monster', batch sm1",70.0,3.0,"creamy, smokey, rich cocoa",3.75,Highly Recommended,1,1,1,1,0,0,0,2
Soma,Canada,2015,Venezuela,CSB Chama,70.0,3.0,"roasted nuts, dried fruit",3.5,Highly Recommended,1,1,1,1,0,0,0,2
Soma,Canada,2015,Venezuela,Porcelana,75.0,3.0,"balanced, nuts, strawberry",4.0,Outstanding,1,1,1,1,0,0,0,2
Soma,Canada,2016,Ecuador,"Camino Verde, Black S., batch cvu6030.0",70.0,3.0,"nutty, banana, harsh ending",3.25,Recommended,1,1,1,1,0,0,0,2
Soma,Canada,2016,Dominican Republic,"Oko Caribe, Duarte P., Collab w Chocosol",62.0,3.0,"creamy, sweet, deep choco",3.5,Highly Recommended,1,1,1,1,0,0,0,2
Soma,Canada,2016,Madagascar,"Sambirano Valley, Black Science, B-60307.0",70.0,3.0,robust dark tropical fruit,3.5,Highly Recommended,1,1,1,1,0,0,0,2
Soma,Canada,2016,Brazil,"Bahia Black, batch bra50722.1",70.0,3.0,"creamy, diluted, mild choco",3.5,Highly Recommended,1,1,1,1,0,0,0,2
Soma,Canada,2016,Nicaragua,"Chuno, San Jose de Bocay, Pantasma R.,B.S.",70.0,3.0,evolves black pepper to citrus,3.75,Highly Recommended,1,1,1,1,0,0,0,2
Soma,Canada,2016,Blend,"Abstract S. w/ Jamaica nibs,batch abs60323.0",75.0,3.0,"banana, nutty",3.75,Highly Recommended,1,1,1,1,0,0,0,2
Soma,Canada,2016,Vietnam,"Tien Giang, Black S., batch VIT60420.0",70.0,3.0,"creamy, honey, blackberry",4.0,Outstanding,1,1,1,1,0,0,0,2
Soma,Canada,2017,Fiji,Fiji,70.0,3.0,"creamy, roasty, woody",3.25,Recommended,1,1,1,1,0,0,0,2
Soma,Canada,2017,Colombia,Arauca,70.0,3.0,"creamy, honey, marshmallow",4.0,Outstanding,1,1,1,1,0,0,0,2
Soma,Canada,2018,Haiti,"Pisa, Creole Gardens",70.0,3.0,"sweet edge, lemon, muted",3.0,Recommended,1,1,1,1,0,0,0,2
Soma,Canada,2018,Madagascar,"Bejofo, Sambirano V., Akesson E.",70.0,3.0,"creamy, acidic, balanced",4.0,Outstanding,1,1,1,1,0,0,0,2
Soma,Canada,2018,Venezuela,"Choroni, Aragua, Finca Torres Farm",70.0,3.0,"nutty, cocoa",4.0,Outstanding,1,1,1,1,0,0,0,2
Soma,Canada,2021,Blend,Dream Machine (Mad./Dom.Rep./Ecuador),62.0,4.0,"sweet, cocoa, candy like",3.25,Recommended,1,1,1,1,1,0,0,1
Soma,Canada,2021,Madagascar,"Bejofo, Sambirano V., Akesson, b. 6116-BEJ210324",70.0,3.0,"red fruit, peanut butter, cocoa",3.5,Highly Recommended,1,1,1,1,0,0,0,2
Soma,Canada,2021,Venezuela,"Guasare, Rosario de Perija, b.4279-GUA201123",70.0,3.0,"spice, sour malt, woody",3.5,Highly Recommended,1,1,1,1,0,0,0,2
Soma,Canada,2021,Vietnam,"Ben Tre, batch BEN210924 8983",70.0,3.0,"cinamon, nutmeg, hot cocoa",4.0,Outstanding,1,1,1,1,0,0,0,2
Somerville,U.S.A.,2014,Nicaragua,Nicaragua,70.0,2.0,"earthy, dried fruit, complex",3.25,Recommended,1,1,1,0,0,0,0,0
Somerville,U.S.A.,2014,U.S.A.,"Hawai'i Island, Big Island",70.0,2.0,"intense, tannic, choco, earthy",3.5,Highly Recommended,1,1,1,0,0,0,0,0
Soul,Canada,2017,Dominican Republic,Dominican Republic,70.0,2.0,"few grits, sweet, cocoa",3.25,Recommended,1,1,1,0,0,0,0,0
Soul,Canada,2017,Ecuador,Ecuador,75.0,2.0,"dry, floral, earthy",3.25,Recommended,1,1,1,0,0,0,0,0
Soul,Canada,2017,Papua New Guinea,Papua New Guinea,77.0,2.0,"sandy, smokey, fruit, sour",3.25,Recommended,1,1,1,0,0,0,0,0
Soul,Canada,2017,Madagascar,Madagascar,70.0,2.0,"tart, sour, basic",3.5,Highly Recommended,1,1,1,0,0,0,0,0
Soul,Canada,2017,Venezuela,Venezuela,75.0,2.0,"dry, earthy, roasty",3.5,Highly Recommended,1,1,1,0,0,0,0,0
Soul,Canada,2017,Tanzania,Tanzania,80.0,2.0,"sticky, mild fruit, brownie",3.5,Highly Recommended,1,1,1,0,0,0,0,0
Spagnvola,U.S.A.,2012,Dominican Republic,AgroCriso Plantation,70.0,4.0,"oily, floral, dairy",3.0,Recommended,1,1,1,1,1,0,0,1
Spagnvola,U.S.A.,2012,Dominican Republic,AgroCriso Plantation,80.0,4.0,"fatty, muted strawberry",3.0,Recommended,1,1,1,1,1,0,0,2
Spagnvola,U.S.A.,2012,Dominican Republic,AgroCriso Plantation,75.0,4.0,"oily, floral",3.25,Recommended,1,1,1,1,1,0,0,1
Spencer,Australia,2014,Vanuatu,Malekula Island,72.0,3.0,"bready, sour milk, fatty",2.75,Disappointing,1,1,1,1,0,0,0,2
Spencer,Australia,2016,Dominican Republic,"Dominican Republic, lot D82R",70.0,3.0,"spicy, chocolatey",3.5,Highly Recommended,1,1,1,1,0,0,0,2
Spencer,Australia,2016,Ecuador,"Ecuador, lot E432314L",70.0,3.0,"floral, sandy",3.75,Highly Recommended,1,1,1,1,0,0,0,2
Spencer,Australia,2016,Madagascar,"Madagascar, lot M0403R",70.0,3.0,"powdery, cherry, astringent",3.75,Highly Recommended,1,1,1,1,0,0,0,2
Spencer,U.S.A.,2017,Peru,Peru,70.0,3.0,"floral, earthy, burnt rubber",2.75,Disappointing,1,1,1,1,0,0,0,2
Spencer,U.S.A.,2017,Ecuador,Ecuador,70.0,3.0,"floral, astringent",3.5,Highly Recommended,1,1,1,1,0,0,0,2
Spencer,U.S.A.,2017,Dominican Republic,Dominican Republic,70.0,3.0,"sandy, robust, grapes, malt",3.75,Highly Recommended,1,1,1,1,0,0,0,2
Spinnaker,U.S.A.,2021,Belize,"Maya Mountain, Toledo District, batch 12-1",70.0,2.0,"strong roast, tart raspberry",3.25,Recommended,1,1,1,0,0,0,0,0
Spinnaker,U.S.A.,2021,Madagascar,"Bejofo, Akesson, batch 10-1",70.0,2.0,"plum, roasty undertone, sour",3.5,Highly Recommended,1,1,1,0,0,0,0,0
Spinnaker,U.S.A.,2021,Uganda,"Bundibugyo, Semuliki Forest, batch 9-1",70.0,2.0,"dairy, cocoa, well balanced",3.5,Highly Recommended,1,1,1,0,0,0,0,0
Sprungli (Felchlin),Switzerland,2013,Bolivia,Alto Beni,70.0,4.0,"fatty, mild fruit, off note",3.0,Recommended,1,1,1,1,0,1,0,1
SRSLY,U.S.A.,2013,Dominican Republic,Dominican Republic,84.0,3.0,"gritty,intense coffee, metallic",2.25,Disappointing,1,1,1,0,0,1,0,2
SRSLY,U.S.A.,2013,Dominican Republic,Dominican Republic,70.0,3.0,"unrefined, sweet, mild coffee",3.0,Recommended,1,1,1,0,0,1,0,2
Starchild,U.S.A.,2015,Ecuador,"Bolivar, Arriba",70.0,4.0,"coconut, mild vanilla",3.0,Recommended,1,1,1,1,1,0,0,1
Starchild,U.S.A.,2015,Dominican Republic,Hispaniola,70.0,4.0,"coconut, cocoa, few grits",3.0,Recommended,1,1,1,1,1,0,0,1
Starchild,U.S.A.,2015,Guatemala,Cacao Verapaz,70.0,4.0,"dried fruit, coconut, few grits",3.0,Recommended,1,1,1,1,1,0,0,1
Starchild,U.S.A.,2015,Nicaragua,Rio Tuma,70.0,4.0,"brownie, few grits, sandy",3.0,Recommended,1,1,1,1,1,0,0,1
Starchild,U.S.A.,2015,Madagascar,Sambirano Valley,70.0,4.0,"red fruit, coconut",3.0,Recommended,1,1,1,1,1,0,0,1
Stella (aka Bernrain),Switzerland,2011,India,India,72.0,4.0,"peanut butter,vanilla,artificial",3.25,Recommended,1,1,1,1,1,0,0,1
Stella (aka Bernrain),Switzerland,2012,Brazil,"Bahia, Agri-Forestal Plantation, 2010",68.0,4.0,"creamy, vanilla, moldy",2.75,Disappointing,1,1,1,1,1,0,0,1
Stone Grindz,U.S.A.,2014,Ecuador,"Ecuador, Midnight Dark, batch 600414",84.0,3.0,"floral, hints of fruit",3.5,Highly Recommended,1,1,1,1,0,0,0,2
Stone Grindz,U.S.A.,2014,Ecuador,"Ecuador, Twilght Dark, batch 500414",70.0,3.0,"oily surface, floral, earthy",3.5,Highly Recommended,1,1,1,1,0,0,0,2
Stone Grindz,U.S.A.,2017,Bolivia,"Wild Bolivia, batch 260",70.0,3.0,"fatty, rubber, off notes",2.5,Disappointing,1,1,1,1,0,0,0,2
StRita Supreme,U.S.A.,2012,Philippines,"Samar, East Visayas region",65.0,4.0,"vanilla, sweet",2.5,Disappointing,1,1,1,1,1,0,0,1
StRita Supreme,U.S.A.,2012,Philippines,"Samar, East Visayas region",70.0,4.0,"dry, sweet, vanilla(n)",2.5,Disappointing,1,1,1,1,1,0,0,1
StRita Supreme,U.S.A.,2012,Philippines,"Samar, East Visayas region",75.0,4.0,"bland, earthy",2.75,Disappointing,1,1,1,1,1,0,0,1
Sublime Origins,U.S.A.,2013,Madagascar,Sambirano,67.0,2.0,"molasses, sour, astringent",2.75,Disappointing,1,1,1,0,0,0,0,0
Sublime Origins,U.S.A.,2013,Belize,Moho Valley,78.0,2.0,"intense, rich, dark berry",3.25,Recommended,1,1,1,0,0,0,0,0
Summerbird,Denmark,2016,Peru,Peru,61.0,5.0,"sandy, sweet, vanilla",2.5,Disappointing,1,1,1,1,1,1,0,1
Summerbird,Denmark,2016,Peru,Peru,71.0,5.0,"powdery, vanilla, earthy",3.0,Recommended,1,1,1,1,1,1,0,1
Suruca Chocolate,Venezuela,2016,Venezuela,Venezuela,70.0,3.0,"sticy, nutty, roasty, off notes",2.75,Disappointing,1,1,1,1,0,0,0,2
Suruca Chocolate,Venezuela,2016,Venezuela,Venezuela,60.0,3.0,"sticky, sweet, nutty, roasty",3.0,Recommended,1,1,1,1,0,0,0,2
Svenska Kakaobolaget,Sweden,2015,Sri Lanka,Sri Lanka,70.0,2.0,"ham, sour, intense",2.75,Disappointing,1,1,1,0,0,0,0,0
